Customer_ID,Pages_Visited,Time_Spent,Previous_Visits,Products_Viewed,Cart_Activity,Cart_Items,Wishlist_Items,Searches_Performed,Product_Detail_Views,Discount_Viewed,Discount_Used,Previous_Purchases,Previous_Total_Spend,Average_Order_Value,Days_Since_Last_Visit,Days_Since_Last_Purchase,Device_Type,Traffic_Source,Session_Count,Purchase
110376,12.0,296.7,4.0,15.0,Yes,1.0,1.0,5.0,6.0,No,No,4.0,325.89,76.74,6.0,58.0,Desktop,Email,3.0,1
112710,13.0,608.1,7.0,9.0,Yes,5.0,3.0,1.0,2.0,Yes,Yes,4.0,,88.21,7.0,30.0,Mobile,Direct,5.0,1
104211,1.0,216.6,1.0,2.0,No,0.0,1.0,2.0,6.0,Yes,No,1.0,,63.57,44.0,103.0,Mobile,Paid Search,4.0,0
101626,1.0,128.9,3.0,6.0,No,0.0,1.0,1.0,2.0,Yes,No,1.0,46.51,56.46,37.0,105.0,Desktop,Direct,2.0,0
109585,2.0,326.0,1.0,3.0,No,0.0,2.0,1.0,3.0,No,No,2.0,183.72,88.27,43.0,57.0,Desktop,Organic Search,1.0,0
110651,9.0,433.0,6.0,8.0,No,0.0,1.0,4.0,7.0,Yes,No,4.0,384.15,87.04,24.0,30.0,Mobile,Direct,4.0,1
100508,11.0,486.5,6.0,8.0,Yes,6.0,2.0,5.0,3.0,Yes,No,6.0,528.92,85.19,11.0,12.0,Desktop,Referral,7.0,1
106409,9.0,383.8,5.0,9.0,No,0.0,2.0,0.0,9.0,Yes,No,5.0,375.67,70.59,,40.0,Desktop,Direct,2.0,1
105360,13.0,700.6,6.0,17.0,Yes,3.0,3.0,3.0,9.0,Yes,Yes,6.0,455.41,58.61,17.0,176.0,Desktop,Paid Search,5.0,1
112572,11.0,717.5,4.0,12.0,Yes,3.0,4.0,7.0,5.0,Yes,No,4.0,326.86,90.91,,38.0,Mobile,Paid Search,7.0,1
104727,4.0,150.5,1.0,8.0,No,0.0,0.0,0.0,0.0,No,No,0.0,0.0,0.0,41.0,999.0,Desktop,Organic Search,1.0,0
105699,10.0,350.6,4.0,8.0,Yes,4.0,2.0,5.0,6.0,Yes,Yes,3.0,244.32,77.57,7.0,21.0,Mobile,Direct,5.0,1
102231,17.0,682.0,10.0,11.0,Yes,5.0,,4.0,13.0,No,No,5.0,610.38,115.52,16.0,77.0,Mobile,Organic Search,6.0,1
103521,10.0,236.9,2.0,7.0,No,0.0,1.0,0.0,4.0,No,No,0.0,46.25,0.0,28.0,999.0,Mobile,Organic Search,2.0,0
103078,9.0,516.5,4.0,13.0,Yes,3.0,3.0,4.0,7.0,No,No,5.0,569.66,114.5,61.0,33.0,Desktop,Paid Search,4.0,1
110701,6.0,519.5,11.0,13.0,Yes,1.0,0.0,4.0,5.0,No,No,4.0,218.54,56.01,21.0,95.0,Mobile,Social Media,1.0,1
110272,3.0,40.7,2.0,0.0,No,0.0,0.0,1.0,1.0,Yes,Yes,0.0,0.0,0.0,52.0,999.0,Desktop,Organic Search,3.0,0
107578,10.0,622.7,5.0,10.0,Yes,3.0,3.0,0.0,11.0,No,No,4.0,298.86,94.88,48.0,104.0,Desktop,Referral,4.0,1
100607,3.0,211.3,4.0,1.0,Yes,2.0,2.0,2.0,3.0,No,No,0.0,4.68,0.0,94.0,999.0,Mobile,Direct,1.0,0
109157,3.0,186.2,0.0,0.0,No,0.0,0.0,1.0,0.0,No,No,0.0,0.0,0.0,90.0,999.0,Mobile,Referral,3.0,0
107387,13.0,440.4,8.0,10.0,Yes,3.0,2.0,2.0,2.0,No,No,1.0,50.08,51.36,7.0,18.0,Desktop,Organic Search,2.0,1
110868,7.0,180.8,2.0,1.0,No,,0.0,0.0,1.0,Yes,No,0.0,10.1,0.0,50.0,999.0,Mobile,Paid Search,1.0,0
101959,8.0,486.8,6.0,7.0,Yes,5.0,3.0,5.0,9.0,Yes,Yes,5.0,571.05,101.75,23.0,26.0,Desktop,Social Media,3.0,1
102908,7.0,326.4,8.0,13.0,Yes,1.0,3.0,2.0,4.0,Yes,No,1.0,126.08,114.5,92.0,46.0,Mobile,Organic Search,4.0,1
106651,16.0,502.5,5.0,12.0,No,0.0,2.0,1.0,7.0,Yes,No,1.0,59.12,52.92,8.0,121.0,Mobile,Referral,3.0,1
100150,4.0,394.8,4.0,11.0,Yes,3.0,0.0,2.0,5.0,No,No,6.0,522.64,90.95,26.0,15.0,Mobile,Direct,4.0,1
108283,6.0,66.4,5.0,0.0,No,0.0,0.0,1.0,0.0,Yes,Yes,4.0,208.38,19.19,23.0,41.0,Desktop,Email,1.0,0
100793,14.0,643.1,5.0,9.0,Yes,4.0,3.0,3.0,6.0,No,No,6.0,670.83,124.14,10.0,16.0,Mobile,Referral,4.0,1
108335,14.0,501.6,0.0,12.0,Yes,4.0,3.0,4.0,8.0,Yes,Yes,7.0,605.79,100.17,29.0,,Desktop,Direct,5.0,1
112143,10.0,405.3,3.0,9.0,Yes,1.0,4.0,4.0,5.0,No,No,3.0,351.86,124.91,21.0,34.0,Mobile,Direct,2.0,1
105500,,444.6,5.0,11.0,Yes,3.0,2.0,4.0,8.0,No,No,2.0,122.26,73.97,49.0,83.0,Desktop,Organic Search,8.0,1
110636,11.0,589.3,1.0,,Yes,3.0,2.0,2.0,6.0,No,No,2.0,232.24,144.21,49.0,154.0,Mobile,Social Media,4.0,1
110811,9.0,663.0,6.0,7.0,Yes,4.0,2.0,5.0,12.0,No,No,6.0,596.88,99.05,17.0,26.0,Mobile,Organic Search,4.0,1
106990,12.0,564.2,7.0,13.0,No,0.0,1.0,5.0,10.0,No,No,7.0,631.18,87.18,17.0,86.0,Mobile,Direct,4.0,1
100395,8.0,515.6,3.0,8.0,Yes,4.0,2.0,3.0,6.0,Yes,No,1.0,100.13,93.88,49.0,89.0,Desktop,Social Media,1.0,1
108724,16.0,513.3,8.0,16.0,Yes,3.0,4.0,5.0,9.0,Yes,Yes,2.0,265.86,137.11,14.0,25.0,Desktop,Email,5.0,1
106896,11.0,578.7,1.0,12.0,Yes,4.0,2.0,6.0,12.0,No,No,5.0,632.96,127.72,43.0,9.0,Tablet,Referral,5.0,1
106562,9.0,443.7,9.0,12.0,Yes,3.0,1.0,4.0,6.0,No,No,6.0,546.87,68.94,25.0,34.0,Desktop,Paid Search,5.0,1
108024,12.0,641.4,8.0,10.0,Yes,6.0,3.0,3.0,6.0,No,No,10.0,744.22,76.35,27.0,15.0,Mobile,Organic Search,2.0,1
106541,10.0,358.1,5.0,7.0,Yes,3.0,2.0,2.0,5.0,No,No,1.0,54.55,70.92,7.0,19.0,Tablet,Paid Search,7.0,1
101877,11.0,414.1,5.0,14.0,No,0.0,3.0,3.0,8.0,Yes,No,3.0,275.54,94.55,47.0,103.0,Mobile,Paid Search,5.0,1
103268,6.0,259.4,1.0,7.0,No,0.0,1.0,1.0,1.0,Yes,No,0.0,31.55,0.0,35.0,999.0,Desktop,Referral,2.0,0
106195,9.0,510.4,5.0,7.0,Yes,2.0,2.0,3.0,10.0,Yes,No,3.0,251.84,71.82,45.0,15.0,Mobile,Direct,4.0,1
102462,,407.3,3.0,6.0,Yes,1.0,1.0,4.0,5.0,No,No,3.0,,124.92,29.0,122.0,Tablet,Organic Search,3.0,1
105653,12.0,561.0,4.0,13.0,Yes,5.0,2.0,5.0,6.0,Yes,No,3.0,325.94,119.3,58.0,59.0,Mobile,Direct,3.0,1
105194,14.0,552.0,5.0,12.0,No,0.0,3.0,6.0,6.0,Yes,No,1.0,15.96,13.14,86.0,91.0,Mobile,Social Media,7.0,1
112232,12.0,477.5,6.0,10.0,No,0.0,,2.0,5.0,No,No,6.0,484.54,86.5,,91.0,Mobile,Social Media,5.0,1
102224,8.0,357.0,1.0,11.0,Yes,3.0,1.0,6.0,4.0,Yes,Yes,4.0,209.67,66.73,37.0,76.0,Desktop,Direct,6.0,1
109812,11.0,481.4,5.0,12.0,Yes,4.0,3.0,,10.0,Yes,Yes,3.0,219.57,63.24,39.0,149.0,Desktop,Referral,4.0,1
105163,11.0,385.0,7.0,8.0,Yes,5.0,2.0,3.0,4.0,No,No,2.0,,114.18,12.0,111.0,Mobile,Organic Search,6.0,1
101754,8.0,145.6,2.0,0.0,No,0.0,0.0,1.0,0.0,Yes,No,2.0,132.2,64.97,44.0,55.0,Mobile,Organic Search,4.0,0
104198,8.0,488.8,8.0,10.0,Yes,3.0,3.0,4.0,8.0,No,No,5.0,400.27,86.76,,141.0,Mobile,Direct,2.0,1
106635,9.0,499.3,10.0,4.0,Yes,3.0,3.0,,8.0,Yes,No,2.0,86.04,36.41,52.0,68.0,Mobile,,4.0,1
100799,8.0,493.3,4.0,6.0,Yes,3.0,2.0,2.0,6.0,Yes,No,3.0,280.5,100.62,36.0,4.0,Desktop,Paid Search,2.0,1
108163,6.0,104.0,4.0,6.0,No,0.0,2.0,3.0,1.0,No,No,0.0,33.01,0.0,32.0,999.0,Desktop,Social Media,2.0,0
111514,12.0,482.8,2.0,4.0,Yes,4.0,3.0,3.0,9.0,Yes,Yes,6.0,623.64,111.45,18.0,103.0,Mobile,Paid Search,6.0,1
104136,13.0,460.2,6.0,7.0,Yes,4.0,3.0,2.0,7.0,No,No,6.0,683.4,121.04,15.0,41.0,Mobile,Referral,3.0,1
108660,12.0,581.6,4.0,12.0,Yes,5.0,1.0,5.0,10.0,Yes,No,1.0,148.5,143.68,33.0,38.0,Mobile,Referral,3.0,1
111036,9.0,580.2,8.0,6.0,Yes,3.0,2.0,3.0,5.0,Yes,Yes,1.0,65.15,64.31,33.0,88.0,Mobile,Direct,4.0,1
102470,9.0,448.9,8.0,8.0,No,0.0,2.0,3.0,3.0,No,No,5.0,476.62,107.45,6.0,27.0,Mobile,Social Media,5.0,1
100489,12.0,637.5,5.0,8.0,Yes,4.0,4.0,4.0,8.0,Yes,Yes,7.0,683.54,95.91,52.0,95.0,Mobile,Organic Search,4.0,1
112000,9.0,399.7,6.0,10.0,Yes,3.0,1.0,6.0,7.0,No,No,3.0,310.68,122.15,9.0,2.0,Desktop,Email,6.0,1
104949,14.0,401.8,13.0,9.0,Yes,5.0,1.0,2.0,4.0,No,No,3.0,284.22,93.78,,33.0,Mobile,Social Media,5.0,1
103606,7.0,282.5,8.0,8.0,No,0.0,1.0,3.0,4.0,No,No,9.0,759.61,81.86,50.0,10.0,Desktop,Direct,4.0,1
101642,6.0,515.8,4.0,12.0,Yes,5.0,4.0,6.0,7.0,Yes,No,3.0,292.01,100.85,71.0,145.0,Desktop,Organic Search,4.0,1
109289,16.0,646.4,4.0,14.0,Yes,3.0,3.0,3.0,9.0,Yes,Yes,1.0,83.12,65.1,21.0,14.0,Mobile,Social Media,4.0,1
112346,10.0,577.6,5.0,5.0,Yes,4.0,1.0,3.0,7.0,Yes,Yes,2.0,119.82,69.22,7.0,121.0,Mobile,Organic Search,2.0,1
103838,8.0,389.7,7.0,7.0,Yes,3.0,3.0,,6.0,No,No,2.0,158.72,74.03,36.0,87.0,Desktop,Organic Search,4.0,1
105280,9.0,500.7,4.0,12.0,Yes,5.0,2.0,4.0,9.0,Yes,No,3.0,377.41,133.72,23.0,50.0,Mobile,Paid Search,6.0,1
100006,8.0,331.4,0.0,3.0,No,0.0,1.0,0.0,5.0,Yes,No,0.0,0.0,0.0,76.0,999.0,Desktop,Social Media,1.0,0
111358,13.0,413.5,4.0,17.0,Yes,6.0,5.0,6.0,11.0,Yes,No,6.0,509.42,106.23,10.0,58.0,Desktop,Paid Search,4.0,1
105967,11.0,514.4,9.0,11.0,Yes,5.0,2.0,3.0,6.0,No,No,2.0,331.43,168.84,19.0,55.0,Mobile,Organic Search,9.0,1
111428,7.0,357.8,3.0,7.0,Yes,3.0,1.0,4.0,9.0,Yes,No,4.0,465.33,127.95,42.0,59.0,Mobile,Email,4.0,1
110257,13.0,641.9,6.0,5.0,Yes,2.0,4.0,4.0,10.0,No,No,3.0,349.85,129.04,27.0,37.0,Mobile,Paid Search,6.0,1
111464,9.0,193.4,0.0,4.0,No,0.0,0.0,3.0,0.0,Yes,No,0.0,0.0,0.0,14.0,999.0,Mobile,Direct,1.0,0
104749,10.0,436.0,2.0,11.0,Yes,2.0,2.0,4.0,7.0,Yes,Yes,1.0,122.72,114.34,26.0,46.0,Mobile,Paid Search,6.0,1
110767,11.0,512.6,2.0,7.0,Yes,2.0,1.0,1.0,4.0,No,No,2.0,184.66,107.63,29.0,34.0,Desktop,Direct,5.0,1
111815,12.0,406.4,8.0,3.0,No,0.0,,2.0,6.0,Yes,No,5.0,471.14,97.56,40.0,17.0,Mobile,Paid Search,5.0,1
103954,9.0,320.3,,10.0,Yes,4.0,3.0,4.0,10.0,No,No,2.0,134.56,64.29,42.0,83.0,Mobile,Direct,5.0,1
111665,14.0,453.6,4.0,10.0,Yes,3.0,2.0,5.0,7.0,No,No,4.0,448.62,116.15,16.0,42.0,Mobile,Organic Search,4.0,1
111751,13.0,636.7,5.0,9.0,Yes,4.0,2.0,2.0,5.0,No,No,8.0,930.64,126.95,2.0,40.0,Desktop,Direct,3.0,1
106175,5.0,80.4,2.0,8.0,Yes,1.0,1.0,3.0,3.0,No,No,2.0,74.71,38.67,12.0,178.0,Desktop,Social Media,1.0,0
108034,13.0,484.6,3.0,14.0,Yes,4.0,1.0,5.0,6.0,No,No,4.0,339.95,60.26,57.0,37.0,Mobile,Direct,3.0,1
100175,12.0,677.8,4.0,13.0,Yes,6.0,2.0,3.0,11.0,Yes,Yes,4.0,344.91,85.14,55.0,122.0,Desktop,Referral,5.0,1
108477,11.0,597.7,11.0,10.0,Yes,5.0,3.0,2.0,10.0,Yes,No,3.0,198.15,,37.0,41.0,Mobile,Organic Search,4.0,1
112662,7.0,450.3,5.0,3.0,No,0.0,2.0,5.0,6.0,No,No,4.0,479.49,126.14,28.0,116.0,Mobile,Direct,6.0,1
112373,11.0,532.1,9.0,3.0,Yes,4.0,3.0,4.0,5.0,Yes,Yes,2.0,239.42,102.96,97.0,26.0,Mobile,Social Media,6.0,1
107165,5.0,39.5,2.0,3.0,No,0.0,0.0,0.0,0.0,No,No,,0.0,0.0,95.0,999.0,Desktop,Direct,2.0,0
103212,7.0,343.9,5.0,2.0,Yes,2.0,0.0,1.0,0.0,No,,0.0,13.79,0.0,66.0,999.0,Mobile,Social Media,1.0,0
104326,14.0,403.0,5.0,8.0,Yes,4.0,3.0,4.0,6.0,No,No,4.0,343.59,87.21,29.0,84.0,Desktop,Paid Search,4.0,1
109869,18.0,,2.0,11.0,Yes,,3.0,2.0,9.0,No,No,6.0,567.44,91.95,14.0,23.0,Desktop,Paid Search,4.0,1
112899,16.0,893.4,11.0,16.0,Yes,5.0,3.0,2.0,10.0,Yes,Yes,5.0,326.74,73.68,14.0,83.0,Mobile,Paid Search,7.0,1
105759,18.0,627.2,6.0,14.0,No,0.0,2.0,3.0,9.0,No,No,9.0,1283.26,130.82,39.0,26.0,Mobile,Social Media,1.0,1
104011,11.0,416.3,6.0,9.0,Yes,3.0,1.0,3.0,11.0,No,No,8.0,839.72,96.6,28.0,145.0,Desktop,Organic Search,4.0,1
110644,14.0,326.4,8.0,,Yes,5.0,2.0,2.0,9.0,Yes,Yes,9.0,,106.35,7.0,101.0,Desktop,Organic Search,7.0,1
107564,21.0,827.4,6.0,14.0,No,0.0,4.0,5.0,12.0,No,No,8.0,711.52,93.21,14.0,65.0,Desktop,Organic Search,5.0,1
101387,3.0,382.4,0.0,0.0,Yes,1.0,0.0,3.0,2.0,,No,1.0,45.26,,47.0,70.0,Mobile,Direct,2.0,0
112864,10.0,481.1,2.0,8.0,Yes,4.0,1.0,4.0,5.0,Yes,No,5.0,465.84,78.49,21.0,19.0,Desktop,Social Media,7.0,1
103262,9.0,514.1,8.0,9.0,Yes,4.0,3.0,4.0,10.0,Yes,Yes,4.0,353.28,92.99,21.0,130.0,Mobile,Organic Search,2.0,1
104715,1.0,133.0,1.0,7.0,No,0.0,1.0,2.0,0.0,Yes,,3.0,182.76,53.1,16.0,122.0,Desktop,Social Media,2.0,0
108083,11.0,548.7,4.0,8.0,Yes,5.0,3.0,4.0,11.0,Yes,No,7.0,650.89,105.25,34.0,27.0,Mobile,Organic Search,5.0,1
105629,8.0,429.2,4.0,7.0,Yes,4.0,1.0,3.0,7.0,Yes,No,3.0,217.73,71.05,36.0,42.0,Desktop,Email,4.0,1
103785,9.0,378.3,6.0,13.0,Yes,3.0,3.0,2.0,9.0,Yes,Yes,3.0,317.04,,26.0,8.0,Desktop,Organic Search,5.0,1
110273,13.0,518.8,8.0,11.0,Yes,3.0,3.0,2.0,2.0,Yes,No,3.0,369.78,142.46,29.0,72.0,Desktop,Organic Search,7.0,1
102423,7.0,242.6,3.0,4.0,No,0.0,2.0,4.0,4.0,No,No,2.0,95.07,53.57,79.0,152.0,Desktop,Organic Search,4.0,0
100722,11.0,506.5,4.0,9.0,No,0.0,2.0,5.0,7.0,No,No,8.0,831.23,135.36,22.0,76.0,Desktop,Direct,4.0,1
108568,14.0,396.1,8.0,12.0,No,0.0,1.0,2.0,12.0,No,No,5.0,297.6,75.57,20.0,182.0,Desktop,Direct,6.0,1
110509,12.0,324.2,7.0,8.0,Yes,3.0,2.0,5.0,8.0,No,No,1.0,75.73,96.02,26.0,35.0,Mobile,Organic Search,5.0,1
105280,5.0,481.9,3.0,10.0,No,,1.0,4.0,11.0,No,No,1.0,93.23,90.35,18.0,77.0,Mobile,Direct,6.0,1
113010,11.0,384.3,8.0,10.0,Yes,3.0,0.0,,8.0,Yes,Yes,4.0,318.84,106.12,39.0,45.0,Desktop,Organic Search,4.0,1
111265,1.0,10.0,5.0,0.0,No,0.0,1.0,0.0,2.0,Yes,No,0.0,20.47,0.0,12.0,999.0,Mobile,Direct,3.0,0
107267,13.0,696.8,3.0,11.0,Yes,2.0,2.0,7.0,6.0,No,No,7.0,648.24,106.72,53.0,12.0,Mobile,Organic Search,3.0,1
103282,3.0,343.5,8.0,8.0,Yes,4.0,0.0,2.0,3.0,No,No,5.0,376.52,,10.0,10.0,Desktop,Organic Search,3.0,1
112828,11.0,654.6,8.0,,No,0.0,2.0,3.0,11.0,Yes,No,2.0,247.18,135.31,25.0,43.0,Desktop,Paid Search,4.0,1
105321,15.0,652.8,5.0,19.0,Yes,5.0,3.0,7.0,11.0,No,No,2.0,162.06,84.97,36.0,122.0,Desktop,Paid Search,5.0,1
110714,12.0,466.1,5.0,12.0,Yes,1.0,2.0,4.0,6.0,No,No,4.0,485.19,136.81,49.0,50.0,Mobile,Social Media,5.0,1
103862,10.0,473.3,4.0,4.0,Yes,6.0,2.0,4.0,7.0,No,No,3.0,186.34,56.96,21.0,61.0,Mobile,Organic Search,3.0,1
107197,,173.3,3.0,0.0,Yes,1.0,0.0,0.0,2.0,No,No,0.0,27.5,0.0,64.0,999.0,Desktop,Direct,2.0,0
105857,7.0,347.9,5.0,9.0,Yes,5.0,3.0,5.0,7.0,Yes,Yes,3.0,315.68,104.63,38.0,56.0,Desktop,Paid Search,3.0,1
101113,9.0,152.1,1.0,3.0,No,0.0,0.0,2.0,0.0,Yes,No,0.0,0.0,0.0,57.0,999.0,Mobile,Direct,2.0,0
103209,10.0,393.5,3.0,7.0,Yes,4.0,2.0,3.0,8.0,No,No,5.0,524.17,94.91,61.0,177.0,Desktop,Organic Search,3.0,1
103282,9.0,417.0,5.0,11.0,Yes,2.0,1.0,5.0,14.0,No,No,3.0,339.31,114.77,61.0,101.0,Desktop,Organic Search,3.0,1
107934,11.0,732.9,5.0,5.0,Yes,4.0,2.0,2.0,7.0,No,No,2.0,226.78,98.25,42.0,133.0,Mobile,Organic Search,4.0,1
111992,6.0,218.1,,2.0,No,0.0,0.0,0.0,4.0,Yes,No,0.0,0.0,0.0,8.0,999.0,,Email,4.0,0
102898,11.0,494.7,7.0,8.0,No,0.0,3.0,3.0,7.0,Yes,No,3.0,418.1,130.02,25.0,103.0,Mobile,Organic Search,2.0,1
102754,6.0,274.8,4.0,6.0,No,0.0,0.0,2.0,1.0,No,No,2.0,134.95,63.39,17.0,83.0,Desktop,Paid Search,2.0,0
108239,2.0,102.2,3.0,0.0,No,0.0,0.0,2.0,0.0,No,No,0.0,0.0,0.0,44.0,999.0,Desktop,Social Media,1.0,0
105977,4.0,220.1,2.0,0.0,No,0.0,0.0,2.0,0.0,No,No,1.0,10.13,10.0,56.0,93.0,Desktop,Social Media,1.0,0
107408,12.0,628.4,4.0,10.0,Yes,7.0,5.0,8.0,7.0,Yes,No,10.0,647.3,62.33,21.0,268.0,Mobile,Paid Search,5.0,1
103213,2.0,296.3,1.0,4.0,No,0.0,0.0,2.0,0.0,No,No,2.0,91.11,43.31,39.0,343.0,Desktop,Organic Search,2.0,0
110961,8.0,571.3,8.0,5.0,,0.0,2.0,2.0,10.0,Yes,No,2.0,221.5,119.69,5.0,62.0,Tablet,Organic Search,2.0,1
102722,12.0,516.8,4.0,15.0,Yes,5.0,2.0,4.0,10.0,Yes,No,6.0,560.79,97.85,47.0,26.0,Tablet,Social Media,3.0,1
103730,12.0,518.3,5.0,12.0,Yes,4.0,2.0,2.0,5.0,Yes,No,8.0,332.33,40.29,5.0,133.0,Mobile,Email,4.0,1
107802,13.0,561.5,6.0,7.0,Yes,3.0,2.0,4.0,8.0,No,No,4.0,272.39,73.63,41.0,131.0,Desktop,Organic Search,6.0,1
106129,8.0,488.7,2.0,12.0,Yes,3.0,2.0,,6.0,Yes,No,5.0,391.08,68.41,26.0,108.0,Mobile,Paid Search,4.0,1
107028,16.0,396.2,3.0,11.0,Yes,3.0,3.0,2.0,6.0,Yes,No,5.0,447.4,83.26,23.0,211.0,Desktop,Paid Search,6.0,1
104563,11.0,456.7,12.0,12.0,Yes,3.0,3.0,4.0,8.0,No,,4.0,242.86,52.12,34.0,64.0,Mobile,Direct,4.0,1
101181,13.0,561.9,6.0,12.0,Yes,2.0,2.0,4.0,8.0,Yes,No,5.0,457.52,90.07,10.0,45.0,Mobile,Direct,3.0,1
101884,14.0,575.3,3.0,8.0,Yes,2.0,4.0,3.0,12.0,Yes,Yes,7.0,616.85,86.3,39.0,82.0,Desktop,Organic Search,4.0,1
109628,1.0,385.6,2.0,2.0,No,0.0,1.0,1.0,0.0,Yes,No,0.0,,0.0,54.0,999.0,Mobile,Referral,1.0,0
110952,7.0,230.6,3.0,8.0,Yes,2.0,0.0,2.0,4.0,No,No,3.0,177.54,74.27,25.0,127.0,Mobile,Referral,2.0,0
102517,9.0,603.6,3.0,8.0,No,0.0,3.0,3.0,3.0,No,No,5.0,450.06,80.3,6.0,15.0,Tablet,Paid Search,1.0,1
102734,10.0,594.3,6.0,8.0,No,0.0,4.0,3.0,9.0,No,No,5.0,486.72,74.8,6.0,114.0,Mobile,Paid Search,3.0,1
112441,9.0,396.4,8.0,10.0,Yes,3.0,2.0,1.0,4.0,,Yes,6.0,806.84,119.07,17.0,82.0,Desktop,Email,6.0,1
101670,11.0,425.3,5.0,12.0,Yes,5.0,3.0,5.0,8.0,Yes,Yes,2.0,193.78,92.21,35.0,12.0,Desktop,Organic Search,5.0,1
111471,12.0,482.4,6.0,10.0,Yes,2.0,1.0,3.0,3.0,Yes,No,1.0,72.02,44.16,24.0,55.0,Desktop,Organic Search,4.0,1
112085,8.0,267.9,5.0,3.0,No,0.0,0.0,4.0,1.0,Yes,No,1.0,76.26,58.1,11.0,106.0,Mobile,Referral,5.0,0
103344,6.0,452.5,3.0,2.0,No,0.0,0.0,2.0,1.0,No,No,1.0,16.77,16.7,79.0,,Desktop,Social Media,1.0,0
108119,3.0,261.2,1.0,6.0,Yes,2.0,2.0,3.0,5.0,No,No,1.0,21.81,15.3,78.0,45.0,Desktop,Email,2.0,0
109983,,323.8,10.0,8.0,Yes,5.0,4.0,6.0,2.0,Yes,No,2.0,232.69,111.53,22.0,81.0,Desktop,Organic Search,3.0,1
110391,10.0,434.7,3.0,7.0,No,0.0,4.0,7.0,6.0,No,No,4.0,348.22,,9.0,70.0,Desktop,Paid Search,5.0,1
108431,14.0,675.9,2.0,11.0,Yes,5.0,3.0,4.0,9.0,Yes,Yes,2.0,256.91,115.13,17.0,67.0,Desktop,Social Media,6.0,1
107042,10.0,479.6,4.0,12.0,Yes,3.0,2.0,5.0,10.0,Yes,Yes,3.0,243.53,92.66,61.0,17.0,Mobile,Organic Search,3.0,1
100970,1.0,10.0,4.0,0.0,No,0.0,0.0,0.0,0.0,Yes,Yes,2.0,97.19,39.26,71.0,58.0,Mobile,Paid Search,1.0,0
110248,6.0,121.4,5.0,2.0,Yes,2.0,0.0,3.0,0.0,No,No,0.0,0.0,0.0,39.0,999.0,Mobile,Direct,4.0,0
101664,10.0,620.0,8.0,13.0,No,0.0,2.0,4.0,7.0,Yes,No,6.0,440.73,68.56,15.0,131.0,Mobile,Direct,6.0,1
112787,9.0,485.8,8.0,5.0,Yes,6.0,2.0,4.0,6.0,No,No,4.0,208.93,45.4,21.0,49.0,Mobile,Email,3.0,1
111546,7.0,246.7,0.0,0.0,No,0.0,0.0,2.0,2.0,Yes,No,1.0,56.05,59.3,52.0,,Desktop,Referral,1.0,0
107679,7.0,359.1,7.0,11.0,Yes,4.0,1.0,2.0,4.0,Yes,No,1.0,71.19,71.16,41.0,27.0,Desktop,Organic Search,2.0,1
105391,14.0,480.3,12.0,9.0,Yes,5.0,3.0,4.0,10.0,No,No,6.0,461.82,96.34,38.0,88.0,Mobile,Organic Search,6.0,1
101380,5.0,317.2,9.0,16.0,Yes,3.0,2.0,5.0,8.0,No,No,6.0,558.37,91.81,20.0,110.0,Mobile,Direct,6.0,1
100354,13.0,647.8,0.0,5.0,Yes,3.0,3.0,3.0,7.0,Yes,Yes,6.0,555.61,69.37,9.0,52.0,Mobile,Direct,4.0,1
100676,15.0,531.4,7.0,14.0,Yes,5.0,3.0,5.0,8.0,Yes,No,5.0,288.3,52.33,15.0,75.0,Desktop,Organic Search,9.0,1
105365,8.0,712.2,6.0,13.0,No,0.0,2.0,4.0,9.0,No,No,10.0,1056.45,122.14,12.0,21.0,Mobile,Social Media,5.0,1
105958,11.0,398.5,5.0,11.0,Yes,3.0,1.0,4.0,8.0,Yes,No,5.0,375.45,,99.0,48.0,Desktop,Social Media,2.0,1
109810,9.0,353.0,5.0,,Yes,1.0,3.0,2.0,8.0,Yes,,2.0,144.49,68.42,65.0,69.0,Desktop,Organic Search,4.0,1
112975,6.0,99.0,3.0,1.0,No,0.0,0.0,1.0,0.0,Yes,No,0.0,8.57,0.0,35.0,999.0,Desktop,Organic Search,1.0,0
111192,4.0,410.9,2.0,8.0,Yes,3.0,3.0,3.0,8.0,No,No,7.0,643.7,87.55,26.0,35.0,Mobile,Direct,4.0,1
100417,6.0,177.9,2.0,3.0,No,0.0,1.0,1.0,0.0,No,No,0.0,44.52,0.0,20.0,999.0,Desktop,Email,1.0,0
111269,10.0,533.4,3.0,6.0,Yes,4.0,1.0,4.0,7.0,Yes,No,2.0,156.14,54.54,47.0,41.0,Desktop,Organic Search,3.0,1
106443,10.0,591.6,6.0,9.0,Yes,3.0,2.0,7.0,9.0,No,No,3.0,318.91,117.73,24.0,84.0,Mobile,Paid Search,4.0,1
104256,8.0,20.7,2.0,,No,0.0,1.0,3.0,1.0,Yes,Yes,0.0,0.0,0.0,49.0,999.0,Desktop,Paid Search,2.0,0
106621,3.0,87.0,1.0,5.0,No,0.0,0.0,0.0,0.0,Yes,Yes,2.0,142.79,45.04,29.0,34.0,Mobile,Paid Search,1.0,0
103615,12.0,398.5,6.0,8.0,No,0.0,4.0,3.0,2.0,No,No,6.0,310.58,41.19,8.0,134.0,,Organic Search,7.0,1
107434,13.0,657.3,4.0,13.0,Yes,4.0,3.0,4.0,10.0,Yes,Yes,7.0,707.46,98.11,54.0,11.0,Tablet,Paid Search,6.0,1
